subject,word,entry_number,x,y,domain,pair,word1,x1,y1,word2,x2,y2,euclidean_distance
24628,bobsled racing,13,505,285,sports,"bobsled racing, eating",bobsled racing,505,285,eating,9,313,496.78969393496885
24628,eating,14,9,313,sports,"eating, breakdancing",eating,9,313,breakdancing,0,283,31.32091952673165
24628,breakdancing,15,0,283,sports,"breakdancing, swimming",breakdancing,0,283,swimming,0,256,27
24628,swimming,16,0,256,sports,"swimming, golf",swimming,0,256,golf,697,293,697.9813751096801
24628,golf,17,697,293,sports,"golf, chess",golf,697,293,chess,708,263,31.953090617340916
24628,chess,18,708,263,sports,"chess, crossfit",chess,708,263,crossfit,247,272,461.0878441251732
24628,crossfit,19,247,272,sports,"crossfit, ironman challenge",crossfit,247,272,ironman challenge,197,234,62.80127387243033
24628,ironman challenge,20,197,234,sports,"ironman challenge, marathon",ironman challenge,197,234,marathon,225,209,37.53664875824692
24628,marathon,21,225,209,sports,"marathon, sprining",marathon,225,209,sprining,244,190,26.870057685088806
24628,sprining,22,244,190,sports,"sprining, archery",sprining,244,190,archery,718,232,475.85712141356044
24628,archery,23,718,232,sports,NA,archery,718,232,NA,NA,NA,NA
24628,toothbrush,1,32,351,tools,"toothbrush, shovel",toothbrush,32,351,shovel,721,351,689
24628,shovel,2,721,351,tools,"shovel, saw",shovel,721,351,saw,609,335,113.13708498984761
24628,saw,3,609,335,tools,"saw, knife",saw,609,335,knife,594,351,21.93171219946131
24628,knife,4,594,351,tools,"knife, spoon",knife,594,351,spoon,732,320,141.4390328021229
24628,spoon,5,732,320,tools,"spoon, comb",spoon,732,320,comb,108,325,624.0200317297514
24628,comb,6,108,325,tools,"comb, fork",comb,108,325,fork,744,283,637.3852837962295
24628,fork,7,744,283,tools,"fork, hammer",fork,744,283,hammer,246,343,501.60143540464475
24628,hammer,8,246,343,tools,"hammer, strainer",hammer,246,343,strainer,49,293,203.24615617521528
24628,strainer,9,49,293,tools,"strainer, wisk",strainer,49,293,wisk,464,337,417.3260116503643
24628,wisk,10,464,337,tools,"wisk, shears",wisk,464,337,shears,587,315,124.95199078045935
24628,shears,11,587,315,tools,"shears, nail clipper",shears,587,315,nail clipper,596,278,38.07886552931954
24628,nail clipper,12,596,278,tools,"nail clipper, paint brush",nail clipper,596,278,paint brush,44,260,552.2934002864781
24628,paint brush,13,44,260,tools,"paint brush, nail file",paint brush,44,260,nail file,593,244,549.2331016972666
24628,nail file,14,593,244,tools,"nail file, makeup brush",nail file,593,244,makeup brush,44,220,549.5243397703144
24628,makeup brush,15,44,220,tools,"makeup brush, scalple",makeup brush,44,220,scalple,577,215,533.0234516416702
24628,scalple,16,577,215,tools,"scalple, eyeglasses",scalple,577,215,eyeglasses,652,45,185.80904176062046
24628,eyeglasses,17,652,45,tools,NA,eyeglasses,652,45,NA,NA,NA,NA
33324,gorilla,1,745,9,animals,"gorilla, chimpanzee",gorilla,745,9,chimpanzee,701,65,71.21797525905943
33324,chimpanzee,2,701,65,animals,"chimpanzee, dog",chimpanzee,701,65,dog,534,9,176.13914953808538
33324,dog,3,534,9,animals,"dog, cat",dog,534,9,cat,536,70,61.032778078668514
33324,cat,4,536,70,animals,"cat, ardvark",cat,536,70,ardvark,8,274,566.0388679233962
33324,ardvark,5,8,274,animals,"ardvark, anteater",ardvark,8,274,anteater,0,218,56.568542494923804
33324,anteater,6,0,218,animals,"anteater, bird",anteater,0,218,bird,161,214,161.0496817755316
33324,bird,7,161,214,animals,"bird, turtle",bird,161,214,turtle,8,374,221.37976420621646
33324,turtle,8,8,374,animals,"turtle, snake",turtle,8,374,snake,99,373,91.00549433962765
33324,snake,9,99,373,animals,"snake, deer",snake,99,373,deer,776.49,295,681.9653217723024
33324,deer,10,776.49,295,animals,"deer, turkey",deer,776.49,295,turkey,583,334,197.38130635903696
33324,turkey,11,583,334,animals,"turkey, goffer",turkey,583,334,goffer,281,344,302.16551755618974
33324,goffer,12,281,344,animals,"goffer, groundhig",goffer,281,344,groundhig,356,344,75
33324,groundhig,13,356,344,animals,"groundhig, squirel",groundhig,356,344,squirel,357,290,54.00925846556311
33324,squirel,14,357,290,animals,"squirel, ferret",squirel,357,290,ferret,211,304,146.66969693839283
33324,ferret,15,211,304,animals,"ferret, rat",ferret,211,304,rat,453,285,242.7447218787671
33324,rat,16,453,285,animals,"rat, mouse",rat,453,285,mouse,497,286,44.01136216933077
33324,mouse,17,497,286,animals,"mouse, elephant",mouse,497,286,elephant,348,13,311.01446911679204
33324,elephant,18,348,13,animals,"elephant, tiger",elephant,348,13,tiger,238,19,110.16351483136329
33324,tiger,19,238,19,animals,"tiger, lion",tiger,238,19,lion,243,68,49.25444142409901
33324,lion,20,243,68,animals,"lion, dingo",lion,243,68,dingo,242,119,51.0098029794274
33324,dingo,21,242,119,animals,"dingo, cheetah",dingo,242,119,cheetah,146,21,137.18600511714013
33324,cheetah,22,146,21,animals,"cheetah, leapard",cheetah,146,21,leapard,155,74,53.75872022286245
33324,leapard,23,155,74,animals,"leapard, puma",leapard,155,74,puma,164,120,46.87216658103186
33324,puma,24,164,120,animals,"puma, rabbit",puma,164,120,rabbit,376,231,239.30106560565082
33324,rabbit,25,376,231,animals,NA,rabbit,376,231,NA,NA,NA,NA
33324,desk,1,714,29,classroom-items,"desk, pencil",desk,714,29,pencil,576,18,138.43771162512041
33324,pencil,2,576,18,classroom-items,"pencil, eraser",pencil,576,18,eraser,557,60,46.09772228646444
33324,eraser,3,557,60,classroom-items,"eraser, chalkboard",eraser,557,60,chalkboard,388,14,175.1485084150019
33324,chalkboard,4,388,14,classroom-items,"chalkboard, chalk",chalkboard,388,14,chalk,402,63,50.96076922496363
33324,chalk,5,402,63,classroom-items,"chalk, stapler",chalk,402,63,stapler,718,82,316.5706872090339
33324,stapler,6,718,82,classroom-items,"stapler, notebook",stapler,718,82,notebook,255,15,467.8226159560908
33324,notebook,7,255,15,classroom-items,"notebook, books",notebook,255,15,books,272,59,47.16990566028302
33324,books,8,272,59,classroom-items,"books, projector",books,272,59,projector,144,14,135.67977004697494
33324,projector,9,144,14,classroom-items,"projector, computer",projector,144,14,computer,143,63,49.01020301937138
33324,computer,10,143,63,classroom-items,"computer, chairs",computer,143,63,chairs,704,134,565.4750215526766
33324,chairs,11,704,134,classroom-items,"chairs, tables",chairs,704,134,tables,644,104,67.08203932499369
33324,tables,12,644,104,classroom-items,"tables, cabinets",tables,644,104,cabinets,140,205,514.0204276096428
33324,cabinets,13,140,205,classroom-items,"cabinets, drawers",cabinets,140,205,drawers,648.49,62,528.2149942021714
33324,drawers,14,648.49,62,classroom-items,NA,drawers,648.49,62,NA,NA,NA,NA
33324,socks,1,762,4,clothes,"socks, pants",socks,762,4,pants,554,6,208.00961516237658
33324,pants,2,554,6,clothes,"pants, underwear",pants,554,6,underwear,376,0,178.10109488714548
33324,underwear,3,376,0,clothes,"underwear, bra",underwear,376,0,bra,434,39,69.8927750200262
33324,bra,4,434,39,clothes,"bra, shorts",bra,434,39,shorts,181,6,255.14309710435043
33324,shorts,5,181,6,clothes,"shorts, t shirt",shorts,181,6,t shirt,184,148,142.03168660548954
33324,t shirt,6,184,148,clothes,"t shirt, long sleeve shirt",t shirt,184,148,long sleeve shirt,171,191,44.9221548904324
33324,long sleeve shirt,7,171,191,clothes,"long sleeve shirt, sweater",long sleeve shirt,171,191,sweater,184,232,43.01162633521314
33324,sweater,8,184,232,clothes,"sweater, sweat pants",sweater,184,232,sweat pants,552,50,410.54597793669836
33324,sweat pants,9,552,50,clothes,"sweat pants, yoga pants",sweat pants,552,50,yoga pants,564,86,37.94733192202055
33324,yoga pants,10,564,86,clothes,"yoga pants, jacket",yoga pants,564,86,jacket,202,306,423.60830964465276
33324,jacket,11,202,306,clothes,"jacket, coat",jacket,202,306,coat,216,346,42.37924020083418
33324,coat,12,216,346,clothes,"coat, hat",coat,216,346,hat,770,225,567.059961556095
33324,hat,13,770,225,clothes,"hat, gloves",hat,770,225,gloves,648,257,126.1269202034205
33324,gloves,14,648,257,clothes,"gloves, shoes",gloves,648,257,shoes,428,179,233.4180798481557
33324,shoes,15,428,179,clothes,"shoes, boots",shoes,428,179,boots,444,227,50.59644256269407
33324,boots,16,444,227,clothes,"boots, sandals",boots,444,227,sandals,447,281,54.08326913195984
33324,sandals,17,447,281,clothes,"sandals, shower shoes",sandals,447,281,shower shoes,420,325,51.62363799656123
33324,shower shoes,18,420,325,clothes,"shower shoes, blouse",shower shoes,420,325,blouse,176,96,334.62964602676794
33324,blouse,19,176,96,clothes,"blouse, suit",blouse,176,96,suit,59,118,119.05040949110591
33324,suit,20,59,118,clothes,"suit, dress",suit,59,118,dress,57,180,62.03224967708329
33324,dress,21,57,180,clothes,"dress, dress shoes",dress,57,180,dress shoes,432,365,418.1506905411015
33324,dress shoes,22,432,365,clothes,"dress shoes, tunic",dress shoes,432,365,tunic,52,240,400.03124877939223
33324,tunic,23,52,240,clothes,"tunic, jumpers",tunic,52,240,jumpers,274,242,222.00900882621858
33324,jumpers,24,274,242,clothes,NA,jumpers,274,242,NA,NA,NA,NA
33324,spaghetti,1,733,19,foods,"spaghetti, steak",spaghetti,733,19,steak,758,172,155.0290295396317
33324,steak,2,758,172,foods,"steak, hamburger",steak,758,172,hamburger,698,214,73.23933369440222
33324,hamburger,3,698,214,foods,"hamburger, chicken wings",hamburger,698,214,chicken wings,715.49,332,119.28914493783581
33324,chicken wings,4,715.49,332,foods,"chicken wings, chicken nuggets",chicken wings,715.49,332,chicken nuggets,578,357,139.74440990608534
33324,chicken nuggets,5,578,357,foods,"chicken nuggets, yogurt",chicken nuggets,578,357,yogurt,463,18,357.97485945244813
33324,yogurt,6,463,18,foods,"yogurt, cream cheese",yogurt,463,18,cream cheese,442,59,46.06517122512408
33324,cream cheese,7,442,59,foods,"cream cheese, sour cream",cream cheese,442,59,sour cream,354,10,100.72239075796404
33324,sour cream,8,354,10,foods,"sour cream, cereal",sour cream,354,10,cereal,530,162,232.55106965997814
33324,cereal,9,530,162,foods,"cereal, potato chips",cereal,530,162,potato chips,337,166,193.04144632694815
33324,potato chips,10,337,166,foods,"potato chips, fish",potato chips,337,166,fish,476,351,231.40008643040736
33324,fish,11,476,351,foods,"fish, shrimp",fish,476,351,shrimp,405,339,72.00694410957877
33324,shrimp,12,405,339,foods,"shrimp, crab",shrimp,405,339,crab,354,350,52.172789842982326
33324,crab,13,354,350,foods,"crab, apple",crab,354,350,apple,6,366,348.36762191684807
33324,apple,14,6,366,foods,"apple, orange",apple,6,366,orange,0,316,50.35871324805669
33324,orange,15,0,316,foods,"orange, cherries",orange,0,316,cherries,70,370,88.40814442120137
33324,cherries,16,70,370,foods,"cherries, strawberries",cherries,70,370,strawberries,78,316,54.589376255824725
33324,strawberries,17,78,316,foods,"strawberries, grapes",strawberries,78,316,grapes,4,272,86.09297300012354
33324,grapes,18,4,272,foods,"grapes, lettuce",grapes,4,272,lettuce,22,163,110.47624178980746
33324,lettuce,19,22,163,foods,"lettuce, tomatoes",lettuce,22,163,tomatoes,102,188,83.81527307120105
33324,tomatoes,20,102,188,foods,"tomatoes, nectarines",tomatoes,102,188,nectarines,166,284,115.37764081484765
33324,nectarines,21,166,284,foods,"nectarines, avocados",nectarines,166,284,avocados,94,149,153
33324,avocados,22,94,149,foods,"avocados, mangos",avocados,94,149,mangos,89,274,125.09996003196804
33324,mangos,23,89,274,foods,"mangos, lemons",mangos,89,274,lemons,160,365,115.42096863222038
33324,lemons,24,160,365,foods,"lemons, limes",lemons,160,365,limes,216,328,67.11929677819934
33324,limes,25,216,328,foods,"limes, bananas",limes,216,328,bananas,8,238,226.6362724719942
33324,bananas,26,8,238,foods,"bananas, waffles",bananas,8,238,waffles,226,85,266.33249895572266
33324,waffles,27,226,85,foods,"waffles, bread",waffles,226,85,bread,226,31,54
33324,bread,28,226,31,foods,"bread, hash browns",bread,226,31,hash browns,346,216,220.51077071199947
33324,hash browns,29,346,216,foods,NA,hash browns,346,216,NA,NA,NA,NA
33324,alternative,1,725.49,18,music-genres,"alternative, jazz",alternative,725.49,18,jazz,520,2,206.11196010906306
33324,jazz,2,520,2,music-genres,"jazz, heavy metal",jazz,520,2,heavy metal,613,110,142.52368224263643
33324,heavy metal,3,613,110,music-genres,"heavy metal, rap",heavy metal,613,110,rap,325,4,306.88760157425713
33324,rap,4,325,4,music-genres,"rap, hip hop",rap,325,4,hip hop,325,62,58
33324,hip hop,5,325,62,music-genres,"hip hop, smooth listening",hip hop,325,62,smooth listening,410,238,195.45076106272904
33324,smooth listening,6,410,238,music-genres,"smooth listening, country",smooth listening,410,238,country,214,240,196.01020381602586
33324,country,7,214,240,music-genres,"country, rock n roll",country,214,240,rock n roll,706,245,492.0254058481127
33324,rock n roll,8,706,245,music-genres,"rock n roll, grunge",rock n roll,706,245,grunge,744,70,179.07819521091898
33324,grunge,9,744,70,music-genres,"grunge, pop",grunge,744,70,pop,747,355,285.0157890363269
33324,pop,10,747,355,music-genres,"pop, classical",pop,747,355,classical,27,177,741.6764793358354
33324,classical,11,27,177,music-genres,"classical, swing",classical,27,177,swing,484,360,492.27837653100306
33324,swing,12,484,360,music-genres,"swing, disco",swing,484,360,disco,301,361,183.0027322200409
33324,disco,13,301,361,music-genres,"disco, techno",disco,301,361,techno,500,122,311.00160771288625
33324,techno,14,500,122,music-genres,"techno, opera",techno,500,122,opera,40,283,487.3612623095931
33324,opera,15,40,283,music-genres,NA,opera,40,283,NA,NA,NA,NA
33324,firefighter,1,702,25,occupations,"firefighter, policeman",firefighter,702,25,policeman,580,27,122.01639234135715
33324,policeman,2,580,27,occupations,"policeman, doctor",policeman,580,27,doctor,15,354,652.8047181202047
33324,doctor,3,15,354,occupations,"doctor, nurse",doctor,15,354,nurse,100,349,85.14693182963201
33324,nurse,4,100,349,occupations,"nurse, accountant",nurse,100,349,accountant,202,25,339.67631651323586
33324,accountant,5,202,25,occupations,"accountant, mechanic",accountant,202,25,mechanic,729,358,623.3923323237141
33324,mechanic,6,729,358,occupations,"mechanic, engineer",mechanic,729,358,engineer,615,355,114.03946685248927
33324,engineer,7,615,355,occupations,"engineer, psychologist",engineer,615,355,psychologist,23,295,595.0327722067079
33324,psychologist,8,23,295,occupations,"psychologist, cashier",psychologist,23,295,cashier,116,26,284.6225570821821
33324,cashier,9,116,26,occupations,"cashier, bank teller",cashier,116,26,bank teller,315,20,199.090431713832
33324,bank teller,10,315,20,occupations,"bank teller, astronaut",bank teller,315,20,astronaut,718,152,424.0672116540018
33324,astronaut,11,718,152,occupations,"astronaut, bus driver",astronaut,718,152,bus driver,104,88,617.3264938426018
33324,bus driver,12,104,88,occupations,"bus driver, cab driver",bus driver,104,88,cab driver,106,143,55.036351623268054
33324,cab driver,13,106,143,occupations,"cab driver, security guard",cab driver,106,143,security guard,551,74,450.3176656539248
33324,security guard,14,551,74,occupations,"security guard, construction worker",security guard,551,74,construction worker,568,283,209.69024774652732
33324,construction worker,15,568,283,occupations,"construction worker, electrician",construction worker,568,283,electrician,501,366,106.66770832824712
33324,electrician,16,501,366,occupations,"electrician, plumber",electrician,501,366,plumber,470,297,75.64390259630977
33324,plumber,17,470,297,occupations,"plumber, landscaper",plumber,470,297,landscaper,539,210,111.04053313993049
33324,landscaper,18,539,210,occupations,NA,landscaper,539,210,NA,NA,NA,NA
33324,soccer,1,761.49,372,sports,"soccer, hockey",soccer,761.49,372,hockey,746.49,305,68.65857557508748
33324,hockey,2,746.49,305,sports,"hockey, football",hockey,746.49,305,football,750.49,2,303.0264014900352
33324,football,3,750.49,2,sports,"football, swimming",football,750.49,2,swimming,582,8,168.5967974191681
33324,swimming,4,582,8,sports,"swimming, shotput",swimming,582,8,shotput,453,4,129.0620006043607
33324,shotput,5,453,4,sports,"shotput, track",shotput,453,4,track,482,68,70.26378868236469
33324,track,6,482,68,sports,"track, archery",track,482,68,archery,706,162,242.92385638302386
33324,archery,7,706,162,sports,"archery, rugby",archery,706,162,rugby,761,49,125.67418191498204
33324,rugby,8,761,49,sports,"rugby, crossfit",rugby,761,49,crossfit,307,12,455.50521402065203
33324,crossfit,9,307,12,sports,"crossfit, weight lifting",crossfit,307,12,weight lifting,289,73,63.60031446463138
33324,weight lifting,10,289,73,sports,"weight lifting, body building",weight lifting,289,73,body building,292,124,51.088159097779204
33324,body building,11,292,124,sports,"body building, skating",body building,292,124,skating,755.49,258,482.4717402086883
33324,skating,12,755.49,258,sports,"skating, gymnastics",skating,755.49,258,gymnastics,463,128,320.0787404686541
33324,gymnastics,13,463,128,sports,"gymnastics, shooting",gymnastics,463,128,shooting,742,120,279.1146717748818
33324,shooting,14,742,120,sports,"shooting, hunting",shooting,742,120,hunting,630,195,134.79243302203577
33324,hunting,15,630,195,sports,"hunting, racecar driving",hunting,630,195,racecar driving,514,337,183.35757415498276
33324,racecar driving,16,514,337,sports,"racecar driving, baseball",racecar driving,514,337,baseball,364,360,151.75308893067054
33324,baseball,17,364,360,sports,"baseball, softball",baseball,364,360,softball,332,327,45.967379738244816
33324,softball,18,332,327,sports,NA,softball,332,327,NA,NA,NA,NA
33324,wrench,1,728,20,tools,"wrench, pliers",wrench,728,20,pliers,763,231,213.88314566603887
33324,pliers,2,763,231,tools,"pliers, hammer",pliers,763,231,hammer,459,7,377.6135590785903
33324,hammer,3,459,7,tools,"hammer, socket wrench",hammer,459,7,socket wrench,664,70,214.46211786700232
33324,socket wrench,4,664,70,tools,"socket wrench, regular screwdriver",socket wrench,664,70,regular screwdriver,648,357,287.4456470360962
33324,regular screwdriver,5,648,357,tools,"regular screwdriver, philips screwdrive",regular screwdriver,648,357,philips screwdrive,476,359,172.01162751395617
33324,philips screwdrive,6,476,359,tools,"philips screwdrive, shovel",philips screwdrive,476,359,shovel,322,358,154.00324671902212
33324,shovel,7,322,358,tools,"shovel, pickaxe",shovel,322,358,pickaxe,235,363,87.14355971613737
33324,pickaxe,8,235,363,tools,"pickaxe, sledgehammer",pickaxe,235,363,sledgehammer,245,307,56.88585061331157
33324,sledgehammer,9,245,307,tools,"sledgehammer, wood saw",sledgehammer,245,307,wood saw,2,366,250.05999280172747
33324,wood saw,10,2,366,tools,"wood saw, table saw",wood saw,2,366,table saw,2,311,55
33324,table saw,11,2,311,tools,"table saw, drill",table saw,2,311,drill,295,3,425.1035168050248
33324,drill,12,295,3,tools,"drill, sockets",drill,295,3,sockets,720,116,439.76584678667354
33324,sockets,13,720,116,tools,"sockets, pipe wrench",sockets,720,116,pipe wrench,616,12,147.07821048680188
33324,pipe wrench,14,616,12,tools,"pipe wrench, vise grips",pipe wrench,616,12,vise grips,657,228,219.85677155821242
33324,vise grips,15,657,228,tools,"vise grips, hex wrench",vise grips,657,228,hex wrench,427,128,250.79872407968904
33324,hex wrench,16,427,128,tools,"hex wrench, jig saw",hex wrench,427,128,jig saw,0,264,448.13502429513363
33324,jig saw,17,0,264,tools,NA,jig saw,0,264,NA,NA,NA,NA
45042,cat,1,343,168,animals,"cat, dog",cat,343,168,dog,286,167,57.0087712549569
45042,dog,2,286,167,animals,"dog, wolf",dog,286,167,wolf,225,168,61.00819617067857
45042,wolf,3,225,168,animals,NA,wolf,225,168,NA,NA,NA,NA
45042,desk,1,273,217,classroom-items,"desk, chair",desk,273,217,chair,186,177,95.75489543621255
45042,chair,2,186,177,classroom-items,"chair, window",chair,186,177,window,460,218,277.0505369061753
45042,window,3,460,218,classroom-items,"window, pencil",window,460,218,pencil,317,158,155.07740002979156
45042,pencil,4,317,158,classroom-items,NA,pencil,317,158,NA,NA,NA,NA
45042,shirt,1,351,218,clothes,"shirt, pants",shirt,351,218,pants,376,228,26.92582403567252
45042,pants,2,376,228,clothes,"pants, shoes",pants,376,228,shoes,340,306,85.90692637965812
45042,shoes,3,340,306,clothes,NA,shoes,340,306,NA,NA,NA,NA
45042,cake,1,293,209,foods,"cake, oatmeal",cake,293,209,oatmeal,183,210,110.00454536063498
45042,oatmeal,2,183,210,foods,"oatmeal, blueberry",oatmeal,183,210,blueberry,422,123,254.34228905158497
45042,blueberry,3,422,123,foods,"blueberry, tuna",blueberry,422,123,tuna,712,274,326.95718374123544
45042,tuna,4,712,274,foods,NA,tuna,712,274,NA,NA,NA,NA
45042,pop,1,577,304,music-genres,"pop, indie",pop,577,304,indie,409,264,172.69626515938322
45042,indie,2,409,264,music-genres,"indie, shoegaze",indie,409,264,shoegaze,277,271,132.1854757528224
45042,shoegaze,3,277,271,music-genres,"shoegaze, jrock",shoegaze,277,271,jrock,186,237,97.14422267947796
45042,jrock,4,186,237,music-genres,NA,jrock,186,237,NA,NA,NA,NA
45042,doctor,1,356,168,occupations,"doctor, physician",doctor,356,168,physician,242,163,114.10959644131601
45042,physician,2,242,163,occupations,"physician, researcher",physician,242,163,researcher,217,223,65
45042,researcher,3,217,223,occupations,NA,researcher,217,223,NA,NA,NA,NA
45042,volleyball,1,417,188,sports,"volleyball, soccer",volleyball,417,188,soccer,348,306,136.69308687713507
45042,soccer,2,348,306,sports,NA,soccer,348,306,NA,NA,NA,NA
45042,spade,1,332,162,tools,"spade, rake",spade,332,162,rake,253,165,79.05694150420949
45042,rake,2,253,165,tools,NA,rake,253,165,NA,NA,NA,NA
56824,cat,1,373,129,animals,"cat, dog",cat,373,129,dog,275,121,98.32598842625484
56824,dog,2,275,121,animals,"dog, wolf",dog,275,121,wolf,261,197,77.27871634544663
56824,wolf,3,261,197,animals,"wolf, yeah",wolf,261,197,yeah,483,91,246.0081299469593
56824,yeah,4,483,91,animals,NA,yeah,483,91,NA,NA,NA,NA
56824,desk,1,460,223,classroom-items,"desk, chalk",desk,460,223,chalk,280,171,187.3606148580859
56824,chalk,2,280,171,classroom-items,"chalk, marker",chalk,280,171,marker,268,229,59.22837157984339
56824,marker,3,268,229,classroom-items,NA,marker,268,229,NA,NA,NA,NA
56824,shirt,1,303,149,clothes,"shirt, pants",shirt,303,149,pants,381,163,79.2464510246358
56824,pants,2,381,163,clothes,NA,pants,381,163,NA,NA,NA,NA
56824,apple,1,430,257,foods,"apple, orange",apple,430,257,orange,343,253,87.09190547921202
56824,orange,2,343,253,foods,"orange, leaf",orange,343,253,leaf,312,101,155.12897859523216
56824,leaf,3,312,101,foods,NA,leaf,312,101,NA,NA,NA,NA
56824,pop,1,494,230,music-genres,"pop, jpop",pop,494,230,jpop,414,231,80.00624975587844
56824,jpop,2,414,231,music-genres,"jpop, rock",jpop,414,231,rock,88,181,329.81206769916713
56824,rock,3,88,181,music-genres,"rock, indie",rock,88,181,indie,245,338,222.03152929257593
56824,indie,4,245,338,music-genres,"indie, shoegaze",indie,245,338,shoegaze,150,255,126.15070352558483
56824,shoegaze,5,150,255,music-genres,"shoegaze, metal",shoegaze,150,255,metal,10,125,191.049731745428
56824,metal,6,10,125,music-genres,NA,metal,10,125,NA,NA,NA,NA
56824,doctor,1,327,171,occupations,"doctor, researcher",doctor,327,171,researcher,268,246,95.42536350467836
56824,researcher,2,268,246,occupations,"researcher, psychologist",researcher,268,246,psychologist,181,175,112.29425630903836
56824,psychologist,3,181,175,occupations,NA,psychologist,181,175,NA,NA,NA,NA
56824,volleyball,1,325,186,sports,"volleyball, soccer",volleyball,325,186,soccer,177,184,148.0135128966271
56824,soccer,2,177,184,sports,NA,soccer,177,184,NA,NA,NA,NA
56824,spade,1,248,260,tools,"spade, knife",spade,248,260,knife,554,113,339.4775397577872
56824,knife,2,554,113,tools,"knife, fork",knife,554,113,fork,465,112,89.00561780022652
56824,fork,3,465,112,tools,NA,fork,465,112,NA,NA,NA,NA
66985,fgfgfg,1,348,230,animals,"fgfgfg, gfg",fgfgfg,348,230,gfg,515,259,169.49926253526885
66985,gfg,2,515,259,animals,NA,gfg,515,259,NA,NA,NA,NA
66985,luy,1,407,196,classroom-items,"luy, 8t",luy,407,196,8t,373,187,35.17101079013795
66985,8t,2,373,187,classroom-items,NA,8t,373,187,NA,NA,NA,NA
66985,liug,1,343,98,clothes,"liug, dhu",liug,343,98,dhu,404,125,66.70832032063167
66985,dhu,2,404,125,clothes,"dhu, hh",dhu,404,125,hh,320,315,207.74022239325728
66985,hh,3,320,315,clothes,NA,hh,320,315,NA,NA,NA,NA
66985,kgl,1,460,293,foods,"kgl, lu",kgl,460,293,lu,395,250,77.93587107359485
66985,lu,2,395,250,foods,NA,lu,395,250,NA,NA,NA,NA
66985,fg,1,398,203,music-genres,"fg, gfk",fg,398,203,gfk,392,246,43.41658669218482
66985,gfk,2,392,246,music-genres,"gfk, df",gfk,392,246,df,307,123,149.5125412799876
66985,df,3,307,123,music-genres,"df, dsgjh",df,307,123,dsgjh,388,100,84.20213774008353
66985,dsgjh,4,388,100,music-genres,NA,dsgjh,388,100,NA,NA,NA,NA
66985,kjjgf,1,255,155,occupations,"kjjgf, kkhgfss",kjjgf,255,155,kkhgfss,315,155,60
66985,kkhgfss,2,315,155,occupations,NA,kkhgfss,315,155,NA,NA,NA,NA
66985,sakdf,1,451,228,sports,"sakdf, asg",sakdf,451,228,asg,333,165,133.76471881628578
66985,asg,2,333,165,sports,"asg, dfh",asg,333,165,dfh,398,126,75.8023746329889
66985,dfh,3,398,126,sports,NA,dfh,398,126,NA,NA,NA,NA
66985,df,1,467,101,tools,"df, dg",df,467,101,dg,415,96,52.23983154643591
66985,dg,2,415,96,tools,"dg, de",dg,415,96,de,460,211,123.4908903522847
66985,de,3,460,211,tools,NA,de,460,211,NA,NA,NA,NA
92156,dog,1,616,196,animals,"dog, cat",dog,616,196,cat,536,200,80.09993757800315
92156,cat,2,536,200,animals,"cat, rabbit",cat,536,200,rabbit,349,224,188.53381659532593
92156,rabbit,3,349,224,animals,"rabbit, bear",rabbit,349,224,bear,641,291,299.5880504960103
92156,bear,4,641,291,animals,"bear, tiger",bear,641,291,tiger,529,263,115.44695751729449
92156,tiger,5,529,263,animals,"tiger, lion",tiger,529,263,lion,565,275,37.94733192202055
92156,lion,6,565,275,animals,"lion, elephant",lion,565,275,elephant,701,360,160.37767924496225
92156,elephant,7,701,360,animals,"elephant, camel",elephant,701,360,camel,438,370,263.1900454044567
92156,camel,8,438,370,animals,"camel, rhino",camel,438,370,rhino,638,373,200.02249873451737
92156,rhino,9,638,373,animals,"rhino, hipp",rhino,638,373,hipp,613,367,25.709920264364882
92156,hipp,10,613,367,animals,"hipp, turtle",hipp,613,367,turtle,140,269,483.04554650674504
92156,turtle,11,140,269,animals,"turtle, snake",turtle,140,269,snake,70,286,72.03471385380801
92156,snake,12,70,286,animals,"snake, lizard",snake,70,286,lizard,26,328,60.8276253029822
92156,lizard,13,26,328,animals,"lizard, bug",lizard,26,328,bug,171,373,151.82226450688975
92156,bug,14,171,373,animals,"bug, beetle",bug,171,373,beetle,130,373,41
92156,beetle,15,130,373,animals,"beetle, mosquito",beetle,130,373,mosquito,217,373,87
92156,mosquito,16,217,373,animals,"mosquito, hawk",mosquito,217,373,hawk,294,36,345.6848275524976
92156,hawk,17,294,36,animals,"hawk, dove",hawk,294,36,dove,331,98,72.20110802473879
92156,dove,18,331,98,animals,"dove, eagle",dove,331,98,eagle,337,21,77.23341245859851
92156,eagle,19,337,21,animals,"eagle, owl",eagle,337,21,owl,407,57,78.71467461661771
92156,owl,20,407,57,animals,"owl, cardinal",owl,407,57,cardinal,240,61,167.0478973228936
92156,cardinal,21,240,61,animals,"cardinal, jay",cardinal,240,61,jay,276,76,39
92156,jay,22,276,76,animals,"jay, hyena",jay,276,76,hyena,536,373,394.7264875834912
92156,hyena,23,536,373,animals,"hyena, leopard",hyena,536,373,leopard,491,304,82.37718130647589
92156,leopard,24,491,304,animals,"leopard, goat",leopard,491,304,goat,454,190,119.85407794480753
92156,goat,25,454,190,animals,"goat, lamb",goat,454,190,lamb,409,176,47.12748667179272
