subject,word,entry_number,x,y,domain,pair,word1,x1,y1,word2,x2,y2,euclidean_distance
00K73X1D,patrick radden keefe,2,0.8429179676412148,0.5050300595148183,authors,"patrick radden keefe, tayari jones",patrick radden keefe,0.8429179676412148,0.5050300595148183,tayari jones,0.4758364312267658,0.8433884172683604,0.499234646872657
00K73X1D,tayari jones,3,0.4758364312267658,0.8433884172683604,authors,"tayari jones, roxane gay",tayari jones,0.4758364312267658,0.8433884172683604,roxane gay,0.32564071582960785,0.4180236246639074,0.4511030477741127
00K73X1D,roxane gay,4,0.32564071582960785,0.4180236246639074,authors,"roxane gay, zora neale hurston",roxane gay,0.32564071582960785,0.4180236246639074,zora neale hurston,0.38017399363848925,0.6365064499561947,0.22518575296026333
00K73X1D,zora neale hurston,5,0.38017399363848925,0.6365064499561947,authors,"zora neale hurston, langston hughes",zora neale hurston,0.38017399363848925,0.6365064499561947,langston hughes,0.5018217081111034,0.1589377964411951,0.4928184100219272
00K73X1D,langston hughes,6,0.5018217081111034,0.1589377964411951,authors,NA,langston hughes,0.5018217081111034,0.1589377964411951,NA,NA,NA,NA
00K73X1D,hozier,1,0.3021157517587677,0.5146974411649194,musicians,"hozier, andrew bird",hozier,0.3021157517587677,0.5146974411649194,andrew bird,0.15395218725083448,0.3136159028428144,0.24977235015445706
00K73X1D,andrew bird,2,0.15395218725083448,0.3136159028428144,musicians,"andrew bird, sabrina carpenter",andrew bird,0.15395218725083448,0.3136159028428144,sabrina carpenter,0.8682265752028975,0.7447811244373281,0.8343208912624328
00K73X1D,sabrina carpenter,3,0.8682265752028975,0.7447811244373281,musicians,"sabrina carpenter, taylor swift",sabrina carpenter,0.8682265752028975,0.7447811244373281,taylor swift,0.7157990843056432,0.6751759765565994,0.16756794619714907
00K73X1D,taylor swift,4,0.7157990843056432,0.6751759765565994,musicians,"taylor swift, chris martin",taylor swift,0.7157990843056432,0.6751759765565994,chris martin,0.5764091900322043,0.18793994139149872,0.5067824943592347
00K73X1D,chris martin,5,0.5764091900322043,0.18793994139149872,musicians,"chris martin, tame impala",chris martin,0.5764091900322043,0.18793994139149872,tame impala,0.09270402534198824,0.51856439382496,0.5859037590721834
00K73X1D,tame impala,6,0.09270402534198824,0.51856439382496,musicians,"tame impala, katy perry",tame impala,0.09270402534198824,0.51856439382496,katy perry,0.844495195357627,0.5243648228150206,0.7518135462266903
00K73X1D,katy perry,7,0.844495195357627,0.5243648228150206,musicians,"katy perry, olivia rodrigo",katy perry,0.844495195357627,0.5243648228150206,olivia rodrigo,0.735542242327913,0.8704570858886438,0.3628368786842333
00K73X1D,olivia rodrigo,8,0.735542242327913,0.8704570858886438,musicians,NA,olivia rodrigo,0.735542242327913,0.8704570858886438,NA,NA,NA,NA
00K73X1D,alysa liu,1,0.32192011406618215,0.4122231956738467,sportspersons,"alysa liu, isabelle levito",alysa liu,0.32192011406618215,0.4122231956738467,isabelle levito,0.28676685892503284,0.4721609619044742,0.0694858774697139
00K73X1D,isabelle levito,2,0.28676685892503284,0.4721609619044742,sportspersons,"isabelle levito, amber glenn",isabelle levito,0.28676685892503284,0.4721609619044742,amber glenn,0.3053174404185104,0.350351953113199,0.12321346799948094
00K73X1D,amber glenn,3,0.3053174404185104,0.350351953113199,sportspersons,"amber glenn, tom brady",amber glenn,0.3053174404185104,0.350351953113199,tom brady,0.897308289184995,0.9187939941391499,0.8207189037843661
00K73X1D,tom brady,4,0.897308289184995,0.9187939941391499,sportspersons,"tom brady, mikayla shriffrin",tom brady,0.897308289184995,0.9187939941391499,mikayla shriffrin,0.49459451986617636,0.26334551826228814,0.7692795880096337
00K73X1D,mikayla shriffrin,5,0.49459451986617636,0.26334551826228814,sportspersons,"mikayla shriffrin, eileen gu",mikayla shriffrin,0.49459451986617636,0.26334551826228814,eileen gu,0.4972243618688411,0.19954079937162017,0.06385889305082058
00K73X1D,eileen gu,6,0.4972243618688411,0.19954079937162017,sportspersons,NA,eileen gu,0.4972243618688411,0.19954079937162017,NA,NA,NA,NA
0GMT2ITP,dog,1,0.4588248411194113,0.6281711961784262,animals,"dog, cat",dog,0.4588248411194113,0.6281711961784262,cat,0.5190130753079973,0.633679771049857,0.060439787655601804
0GMT2ITP,cat,2,0.5190130753079973,0.633679771049857,animals,"cat, tiger",cat,0.5190130753079973,0.633679771049857,tiger,0.6331102705848123,0.6185311901534224,0.11509843384343448
0GMT2ITP,tiger,3,0.6331102705848123,0.6185311901534224,animals,"tiger, lion",tiger,0.6331102705848123,0.6185311901534224,lion,0.6305629548722178,0.68601123232844885,0.06752810458825999
0GMT2ITP,lion,4,0.6305629548722178,0.68601123232844885,animals,"lion, fish",lion,0.6305629548722178,0.68601123232844885,fish,0.05276351117993739,0.2577195360747101,0.7192259549063935
0GMT2ITP,fish,5,0.05276351117993739,0.2577195360747101,animals,"fish, bird",fish,0.05276351117993739,0.2577195360747101,bird,0.8795311191738766,0.1943709250532567,0.8291910058281912
0GMT2ITP,bird,6,0.8795311191738766,0.1943709250532567,animals,"bird, rabbit",bird,0.8795311191738766,0.1943709250532567,rabbit,0.5544964960904932,0.5028511178533772,0.448115538173981
0GMT2ITP,rabbit,7,0.5544964960904932,0.5028511178533772,animals,"rabbit, horse",rabbit,0.5544964960904932,0.5028511178533772,horse,0.5422203220108237,0.8085770232177824,0.3059722759678065
0GMT2ITP,horse,8,0.5422203220108237,0.8085770232177824,animals,"horse, cow",horse,0.5422203220108237,0.8085770232177824,cow,0.5399939732815482,0.8553999096249435,0.046875786075139717
0GMT2ITP,cow,9,0.5399939732815482,0.8553999096249435,animals,"cow, sheep",cow,0.5399939732815482,0.8553999096249435,sheep,0.5402274238445675,0.9118628020571085,0.05646337504056594
0GMT2ITP,sheep,10,0.5402274238445675,0.9118628020571085,animals,"sheep, chicken",sheep,0.5402274238445675,0.9118628020571085,chicken,0.8564229450888702,0.2976567038925828,0.6908174423662501
0GMT2ITP,chicken,11,0.8564229450888702,0.2976567038925828,animals,"chicken, turkey",chicken,0.8564229450888702,0.2976567038925828,turkey,0.9100963817348712,0.3100509973533019,0.055085899391611154
0GMT2ITP,turkey,12,0.9100963817348712,0.3100509973533019,animals,"turkey, elephant",turkey,0.9100963817348712,0.3100509973533019,elephant,0.754256740552948,0.7218169689927485,0.440269473350002
0GMT2ITP,elephant,13,0.754256740552948,0.7218169689927485,animals,"elephant, rhino",elephant,0.754256740552948,0.7218169689927485,rhino,0.7871238754169803,0.6639769328427259,0.0665260726032013
0GMT2ITP,rhino,14,0.7871238754169803,0.6639769328427259,animals,"rhino, giraffe",rhino,0.7871238754169803,0.6639769328427259,giraffe,0.6805974193111389,0.5111139801605233,0.18631953239848748
0GMT2ITP,giraffe,15,0.6805974193111389,0.5111139801605233,animals,"giraffe, monkey",giraffe,0.6805974193111389,0.5111139801605233,monkey,0.6973374429898889,0.8278570352677899,0.3171851058159099
0GMT2ITP,monkey,16,0.6973374429898889,0.8278570352677899,animals,"monkey, chimp",monkey,0.6973374429898889,0.8278570352677899,chimp,0.7166360325210587,0.866417059367805,0.043119728854508405
0GMT2ITP,chimp,17,0.7166360325210587,0.866417059367805,animals,"chimp, ape",chimp,0.7166360325210587,0.866417059367805,ape,0.7090977996745212,0.90497708346782,0.03928995308017503
0GMT2ITP,ape,18,0.7090977996745212,0.90497708346782,animals,"ape, gecko",ape,0.7090977996745212,0.90497708346782,gecko,0.21108797208307536,0.73283411873561,0.5269221846577126
0GMT2ITP,gecko,19,0.21108797208307536,0.73283411873561,animals,"gecko, lizard",gecko,0.21108797208307536,0.73283411873561,lizard,0.21290416839928522,0.7934284423213479,0.06062153594121587
0GMT2ITP,lizard,20,0.21290416839928522,0.7934284423213479,animals,"lizard, frog",lizard,0.21290416839928522,0.7934284423213479,frog,0.17505861337501397,0.6474512082284337,0.15080331199450697
0GMT2ITP,frog,21,0.17505861337501397,0.6474512082284337,animals,"frog, toad",frog,0.17505861337501397,0.6474512082284337,toad,0.1625801542094249,0.736965549889183,0.09037991649755281
0GMT2ITP,toad,22,0.1625801542094249,0.736965549889183,animals,"toad, beaver",toad,0.1625801542094249,0.736965549889183,beaver,0.519836646040024,0.4532739440105007,0.45619417817540425
0GMT2ITP,beaver,23,0.519836646040024,0.4532739440105007,animals,"beaver, groundhog",beaver,0.519836646040024,0.4532739440105007,groundhog,0.4830467397576457,0.5138682675962387,0.07088842821701792
0GMT2ITP,groundhog,24,0.4830467397576457,0.5138682675962387,animals,"groundhog, snowshoe hare",groundhog,0.4830467397576457,0.5138682675962387,snowshoe hare,0.5926065546733266,0.46979966862479294,0.11809061969379428
0GMT2ITP,snowshoe hare,25,0.5926065546733266,0.46979966862479294,animals,"snowshoe hare, walrus",snowshoe hare,0.5926065546733266,0.46979966862479294,walrus,0.3001062122889878,0.44914251285692763,0.293228866893035
0GMT2ITP,walrus,26,0.3001062122889878,0.44914251285692763,animals,"walrus, polar bear",walrus,0.3001062122889878,0.44914251285692763,polar bear,0.3548275782741724,0.5744625911819766,0.13674629767083615
0GMT2ITP,polar bear,27,0.3548275782741724,0.5744625911819766,animals,"polar bear, black bear",polar bear,0.3548275782741724,0.5744625911819766,black bear,0.3312515096097443,0.6171540464355647,0.04876875398591747
0GMT2ITP,black bear,28,0.3312515096097443,0.6171540464355647,animals,"black bear, grizzly bear",black bear,0.3312515096097443,0.6171540464355647,grizzly bear,0.34100391812392367,0.6474512082284337,0.03182809269388789
0GMT2ITP,grizzly bear,29,0.34100391812392367,0.6474512082284337,animals,"grizzly bear, deer",grizzly bear,0.34100391812392367,0.6474512082284337,deer,0.4899768308653168,0.8044455920642093,0.21642588867007007
0GMT2ITP,deer,30,0.4899768308653168,0.8044455920642093,animals,"deer, moose",deer,0.4899768308653168,0.8044455920642093,moose,0.45163187297853574,0.8498913347535129,0.059461343105595935
0GMT2ITP,moose,31,0.45163187297853574,0.8498913347535129,animals,"moose, loon",moose,0.45163187297853574,0.8498913347535129,loon,0.8374902136226373,0.25083381748542166,0.7125703951470541
0GMT2ITP,loon,32,0.8374902136226373,0.25083381748542166,animals,"loon, bald eagle",loon,0.8374902136226373,0.25083381748542166,bald eagle,0.8320573832678115,0.20263378736040283,0.04850524249725012
0GMT2ITP,bald eagle,33,0.8320573832678115,0.20263378736040283,animals,NA,bald eagle,0.8320573832678115,0.20263378736040283,NA,NA,NA,NA
0GMT2ITP,edgar allen poe,1,0.23923681945214204,0.23843952402470248,authors,"edgar allen poe, susan collins",edgar allen poe,0.23923681945214204,0.23843952402470248,susan collins,0.9024046907174518,0.5703311600284036,0.7415818791797543
0GMT2ITP,susan collins,2,0.9024046907174518,0.5703311600284036,authors,"susan collins, f scott fitzgerald",susan collins,0.9024046907174518,0.5703311600284036,f scott fitzgerald,0.4427206508371961,0.42848535708906244,0.48107135472000295
0GMT2ITP,f scott fitzgerald,3,0.4427206508371961,0.42848535708906244,authors,"f scott fitzgerald, jk rowliing",f scott fitzgerald,0.4427206508371961,0.42848535708906244,jk rowliing,0.6678005056308894,0.6984055257891679,0.35145104709624
0GMT2ITP,jk rowliing,4,0.6678005056308894,0.6984055257891679,authors,"jk rowliing, lemony snicket",jk rowliing,0.6678005056308894,0.6984055257891679,lemony snicket,0.6979025750214684,0.892582790007101,0.19649667814178487
0GMT2ITP,lemony snicket,5,0.6979025750214684,0.892582790007101,authors,NA,lemony snicket,0.6979025750214684,0.892582790007101,NA,NA,NA,NA
0GMT2ITP,taylor swift,1,0.4910863670455201,0.9215028080821122,musicians,"taylor swift, rihanna",taylor swift,0.4910863670455201,0.9215028080821122,rihanna,0.2559214786372363,0.7810341488606287,0.2739232902904786
0GMT2ITP,rihanna,2,0.2559214786372363,0.7810341488606287,musicians,"rihanna, conan gray",rihanna,0.2559214786372363,0.7810341488606287,conan gray,0.8012369325917892,0.7300798312998946,0.5476908679170579
0GMT2ITP,conan gray,3,0.8012369325917892,0.7300798312998946,musicians,"conan gray, harry styles",conan gray,0.8012369325917892,0.7300798312998946,harry styles,0.7010676568229401,0.866417059367805,0.16917956012857208
0GMT2ITP,harry styles,4,0.7010676568229401,0.866417059367805,musicians,"harry styles, selena gomez",harry styles,0.7010676568229401,0.866417059367805,selena gomez,0.48853248544642647,0.7906741548856325,0.22562842607136083
0GMT2ITP,selena gomez,5,0.48853248544642647,0.7906741548856325,musicians,"selena gomez, gracie abrams",selena gomez,0.48853248544642647,0.7906741548856325,gracie abrams,0.4873762521234843,0.8416284724463667,0.05096743424557713
0GMT2ITP,gracie abrams,6,0.4873762521234843,0.8416284724463667,musicians,"gracie abrams, sabrina carpenter",gracie abrams,0.4873762521234843,0.8416284724463667,sabrina carpenter,0.4901055645016998,0.8829427839820971,0.041404365515356784
0GMT2ITP,sabrina carpenter,7,0.4901055645016998,0.8829427839820971,musicians,"sabrina carpenter, olivia rodrigo",sabrina carpenter,0.4901055645016998,0.8829427839820971,olivia rodrigo,0.3722274671608564,0.9132399457749661,0.1217093416521535
0GMT2ITP,olivia rodrigo,8,0.3722274671608564,0.9132399457749661,musicians,"olivia rodrigo, sara mclaughlin",olivia rodrigo,0.3722274671608564,0.9132399457749661,sara mclaughlin,0.6334089191232048,0.9421599638499774,0.26277769748329005
0GMT2ITP,sara mclaughlin,9,0.6334089191232048,0.9421599638499774,musicians,"sara mclaughlin, lorde",sara mclaughlin,0.6334089191232048,0.9421599638499774,lorde,0.37862170384257027,0.8581541970606589,0.26827876159756253
0GMT2ITP,lorde,10,0.37862170384257027,0.8581541970606589,musicians,"lorde, esha tewari",lorde,0.37862170384257027,0.8581541970606589,esha tewari,0.8084584596164079,0.6832569448927335,0.4640567696199126
0GMT2ITP,esha tewari,11,0.8084584596164079,0.6832569448927335,musicians,"esha tewari, gayle",esha tewari,0.8084584596164079,0.6832569448927335,gayle,0.48987104521834773,0.5290168484926732,0.35396037624336035
0GMT2ITP,gayle,12,0.48987104521834773,0.5290168484926732,musicians,NA,gayle,0.48987104521834773,0.5290168484926732,NA,NA,NA,NA
0GMT2ITP,swimmer,1,0.5163180299354603,0.7686398553999096,sportspersons,"swimmer, baseball player",swimmer,0.5163180299354603,0.7686398553999096,baseball player,0.650801497069416,0.6653540765605835,0.16956932223375767
0GMT2ITP,baseball player,2,0.650801497069416,0.6653540765605835,sportspersons,"baseball player, football player",baseball player,0.650801497069416,0.6653540765605835,football player,0.5300611193881023,0.5345254233641039,0.17802914171514456
0GMT2ITP,football player,3,0.5300611193881023,0.5345254233641039,sportspersons,"football player, michael phelps",football player,0.5300611193881023,0.5345254233641039,michael phelps,0.5167182553226547,0.8030684483463516,0.2688742983032873
0GMT2ITP,michael phelps,4,0.5167182553226547,0.8030684483463516,sportspersons,"michael phelps, tennis player",michael phelps,0.5167182553226547,0.8030684483463516,tennis player,0.37640043789159855,0.5978740343855572,0.24858366279651015
0GMT2ITP,tennis player,5,0.37640043789159855,0.5978740343855572,sportspersons,"tennis player, venus william",tennis player,0.37640043789159855,0.5978740343855572,venus william,0.3370859999065726,0.5717083037462612,0.0472257397397504
0GMT2ITP,venus william,6,0.3370859999065726,0.5717083037462612,sportspersons,"venus william, serena williams",venus william,0.3370859999065726,0.5717083037462612,serena williams,0.3259185910810906,0.5455425731069654,0.028449191197003093
0GMT2ITP,serena williams,7,0.3259185910810906,0.5455425731069654,sportspersons,"serena williams, travis kelce",serena williams,0.3259185910810906,0.5455425731069654,travis kelce,0.5423603574479876,0.5138682675962387,0.2187471139412113
0GMT2ITP,travis kelce,8,0.5423603574479876,0.5138682675962387,sportspersons,"travis kelce, soccer players",travis kelce,0.5423603574479876,0.5138682675962387,soccer players,0.3127988748241913,0.7231941127106062,0.31066989512548476
0GMT2ITP,soccer players,9,0.3127988748241913,0.7231941127106062,sportspersons,"soccer players, gymnasts",soccer players,0.3127988748241913,0.7231941127106062,gymnasts,0.36884438231856825,0.840251328728509,0.12978247467267776
0GMT2ITP,gymnasts,10,0.36884438231856825,0.840251328728509,sportspersons,"gymnasts, simone biles",gymnasts,0.36884438231856825,0.840251328728509,simone biles,0.35784530258294006,0.8622856282142319,0.024627019893954577
0GMT2ITP,simone biles,11,0.35784530258294006,0.8622856282142319,sportspersons,"simone biles, ian crocker",simone biles,0.35784530258294006,0.8622856282142319,ian crocker,0.5169986382625152,0.8278570352677899,0.16283461631424487
0GMT2ITP,ian crocker,12,0.5169986382625152,0.8278570352677899,sportspersons,"ian crocker, tom brady",ian crocker,0.5169986382625152,0.8278570352677899,tom brady,0.563185865139071,0.49045682439265814,0.3405468576057189
0GMT2ITP,tom brady,13,0.563185865139071,0.49045682439265814,sportspersons,"tom brady, grock",tom brady,0.563185865139071,0.49045682439265814,grock,0.5596367396484287,0.4656682374712199,0.025041372432636884
0GMT2ITP,grock,14,0.5596367396484287,0.4656682374712199,sportspersons,NA,grock,0.5596367396484287,0.4656682374712199,NA,NA,NA,NA
0L28O7LJ,squirrel,1,0.47171615012676815,0.7409141717772877,animals,"squirrel, bear",squirrel,0.47171615012676815,0.7409141717772877,bear,0.3013752696440358,0.35808585843328,0.4190149556536738
0L28O7LJ,bear,2,0.3013752696440358,0.35808585843328,animals,"bear, dog",bear,0.3013752696440358,0.35808585843328,dog,0.6485139125958438,0.3445515241231383,0.347402382887109
0L28O7LJ,dog,3,0.6485139125958438,0.3445515241231383,animals,"dog, cat",dog,0.6485139125958438,0.3445515241231383,cat,0.60853322184084,0.33875109513307755,0.04039926496504584
0L28O7LJ,cat,4,0.60853322184084,0.33875109513307755,animals,"cat, parrot",cat,0.60853322184084,0.33875109513307755,parrot,0.48909353309050924,0.11446784085072959,0.25410394998948016
0L28O7LJ,parrot,5,0.48909353309050924,0.11446784085072959,animals,"parrot, dolphin",parrot,0.48909353309050924,0.11446784085072959,dolphin,0.14359116404681116,0.7544485060874294,0.727287521473878
0L28O7LJ,dolphin,6,0.14359116404681116,0.7544485060874294,animals,"dolphin, whale",dolphin,0.14359116404681116,0.7544485060874294,whale,0.20186228932680572,0.6732425002265793,0.09994968448809255
0L28O7LJ,whale,7,0.20186228932680572,0.6732425002265793,animals,"whale, possum",whale,0.20186228932680572,0.6732425002265793,possum,0.4333474396953026,0.6655085949064983,0.23161430899800983
0L28O7LJ,possum,8,0.4333474396953026,0.6655085949064983,animals,"possum, raccoon",possum,0.4333474396953026,0.6655085949064983,raccoon,0.437078370950279,0.5959034470257696,0.06970506767464951
0L28O7LJ,raccoon,9,0.437078370950279,0.5959034470257696,animals,"raccoon, bunny",raccoon,0.437078370950279,0.5959034470257696,bunny,0.7099771808759244,0.4180236246639074,0.32575296109524654
0L28O7LJ,bunny,10,0.7099771808759244,0.4180236246639074,animals,"bunny, foc",bunny,0.7099771808759244,0.4180236246639074,foc,0.1200183481287607,0.20340775203166073,0.6277829219739071
0L28O7LJ,foc,11,0.1200183481287607,0.20340775203166073,animals,"foc, fox",foc,0.1200183481287607,0.20340775203166073,fox,0.11835453717139675,0.28461375789251075,0.08122304879019411
0L28O7LJ,fox,12,0.11835453717139675,0.28461375789251075,animals,"fox, coyote",fox,0.11835453717139675,0.28461375789251075,coyote,0.16217481718149643,0.23240989698196424,0.06815761171088104
0L28O7LJ,coyote,13,0.16217481718149643,0.23240989698196424,animals,"coyote, polar bear",coyote,0.16217481718149643,0.23240989698196424,polar bear,0.2584639630765767,0.4257575299839884,0.2159974694404763
0L28O7LJ,polar bear,14,0.2584639630765767,0.4257575299839884,animals,"polar bear, brown bear",polar bear,0.2584639630765767,0.4257575299839884,brown bear,0.34201555002728695,0.29234766321259176,0.15741365961676865
0L28O7LJ,brown bear,15,0.34201555002728695,0.29234766321259176,animals,"brown bear, koala",brown bear,0.34201555002728695,0.29234766321259176,koala,0.35079278294149807,0.5282317754750612,0.23604735591716247
0L28O7LJ,koala,16,0.35079278294149807,0.5282317754750612,animals,"koala, peacock",koala,0.35079278294149807,0.5282317754750612,peacock,0.5593091997860353,0.11060088819068914,0.46679187450899
0L28O7LJ,peacock,17,0.5593091997860353,0.11060088819068914,animals,"peacock, flamingo",peacock,0.5593091997860353,0.11060088819068914,flamingo,0.6289772846080393,0.09126612489048669,0.0723012801729042
0L28O7LJ,flamingo,18,0.6289772846080393,0.09126612489048669,animals,"flamingo, zebra",flamingo,0.6289772846080393,0.09126612489048669,zebra,0.2969756284519516,-0.0034742152805051774,0.34525473457448824
0L28O7LJ,zebra,19,0.2969756284519516,-0.0034742152805051774,animals,"zebra, sting ray",zebra,0.2969756284519516,-0.0034742152805051774,sting ray,0.7528101618235601,0.8105193196580164,0.9329365448602719
0L28O7LJ,sting ray,20,0.7528101618235601,0.8105193196580164,animals,"sting ray, seahorse",sting ray,0.7528101618235601,0.8105193196580164,seahorse,0.6115760208999846,0.8878583728588261,0.16102301609527142
0L28O7LJ,seahorse,21,0.6115760208999846,0.8878583728588261,animals,"seahorse, starfish",seahorse,0.6115760208999846,0.8878583728588261,starfish,0.5977005133029871,0.8105193196580164,0.0785739069989014
0L28O7LJ,starfish,22,0.5977005133029871,0.8105193196580164,animals,"starfish, crocodile",starfish,0.5977005133029871,0.8105193196580164,crocodile,0.9056582687834827,0.4354249116340896,0.48531824001515206
0L28O7LJ,crocodile,23,0.9056582687834827,0.4354249116340896,animals,"crocodile, alligator",crocodile,0.9056582687834827,0.4354249116340896,alligator,0.9039183962558935,0.49922963052475755,0.0638284365242438
0L28O7LJ,alligator,24,0.9039183962558935,0.49922963052475755,animals,NA,alligator,0.9039183962558935,0.49922963052475755,NA,NA,NA,NA
0L28O7LJ,jane austen,1,0.35204718158103665,0.6326394972961542,authors,"jane austen, charles dickinson",jane austen,0.35204718158103665,0.6326394972961542,charles dickinson,0.5386944694953405,0.5553004440953446,0.20203598500208494
0L28O7LJ,charles dickinson,2,0.5386944694953405,0.5553004440953446,authors,"charles dickinson, victor hugo",charles dickinson,0.5386944694953405,0.5553004440953446,victor hugo,0.47339018767590196,0.24401075496208569,0.31806590478175056
0L28O7LJ,victor hugo,3,0.47339018767590196,0.24401075496208569,authors,"victor hugo, charlotte bronte",victor hugo,0.47339018767590196,0.24401075496208569,charlotte bronte,0.2771491893152922,0.7061115978369233,0.502043542357836
0L28O7LJ,charlotte bronte,4,0.2771491893152922,0.7061115978369233,authors,"charlotte bronte, stephanie meyer",charlotte bronte,0.2771491893152922,0.7061115978369233,stephanie meyer,0.08048607506086905,0.2517446602821667,0.49510170111921087
0L28O7LJ,stephanie meyer,5,0.08048607506086905,0.2517446602821667,authors,"stephanie meyer, ve schwab",stephanie meyer,0.08048607506086905,0.2517446602821667,ve schwab,0.16661389621811784,0.3522854294432193,0.13238749125499394
0L28O7LJ,ve schwab,6,0.16661389621811784,0.3522854294432193,authors,"ve schwab, dostoyevsky",ve schwab,0.16661389621811784,0.3522854294432193,dostoyevsky,0.5482617790616595,0.36001933476330017,0.3817262366807627
0L28O7LJ,dostoyevsky,7,0.5482617790616595,0.36001933476330017,authors,"dostoyevsky, kafka",dostoyevsky,0.5482617790616595,0.36001933476330017,kafka,0.6316624061897667,0.4025558140237455,0.09362166775504407
0L28O7LJ,kafka,8,0.6316624061897667,0.4025558140237455,authors,NA,kafka,0.6316624061897667,0.4025558140237455,NA,NA,NA,NA
0L28O7LJ,lana del rey,1,0.5233634263524143,0.7312467901271864,musicians,"lana del rey, frank sinatra",lana del rey,0.5233634263524143,0.7312467901271864,frank sinatra,0.26297804949386144,0.4586266275943325,0.3769911106395087
0L28O7LJ,frank sinatra,2,0.26297804949386144,0.4586266275943325,musicians,"frank sinatra, jeff buckley",frank sinatra,0.26297804949386144,0.4586266275943325,jeff buckley,0.349662425160295,0.5630343494154255,0.13570244419519542
0L28O7LJ,jeff buckley,3,0.349662425160295,0.5630343494154255,musicians,"jeff buckley, jhene aiko",jeff buckley,0.349662425160295,0.5630343494154255,jhene aiko,0.6373533631530087,0.39288843237364435,0.33423899965311665
